정류소명,X좌표,Y좌표,정류버스수,행정동,행정동_경도,행정동_위도
창동농협물류센터,127.0501372274,37.6548286807,22,창4동,127.04541886673523,37.659970618358386
충정로역,126.962629259,37.560051091,22,충현동,126.95472045972106,37.564819040623895
마포역,126.94673174399999,37.540322748899996,22,용강동,126.94277604266684,37.54227449400425
여의도환승센터,126.92461083059999,37.5261172104,22,여의동,126.93460076393592,37.51759001910157
동양미래대학.구로성심병원,126.86800079790001,37.4996658017,22,고척1동,126.86276286677003,37.50035525847666
우신고등학교,126.8307796323,37.493220501799996,22,수궁동,126.83147856339022,37.49390321679422
상암휴먼시아아파트,126.89605283290001,37.5750525637,22,상암동,126.89468943321278,37.57832090509381
상암초등학교,126.89345538200001,37.5765921541,22,상암동,126.89468943321278,37.57832090509381
상암DMC홍보관.YTN,126.8912628501,37.5778915801,22,상암동,126.89468943321278,37.57832090509381
강동공영차고지,127.1744802777,37.5643963964,22,강일동,127.17391966164308,37.564944692060216
이대후문,126.9432613182,37.562632313099996,22,신촌동,126.93927688481546,37.56515088211023
장지공영차고지,127.135941073,37.4804821579,22,장지동,127.13112378845288,37.48371159802707
서울산업정보학교.삼성교,126.94201470440001,37.4706493056,22,대학동,126.93697045015438,37.47060920440198
목동대학학원,126.87273865469999,37.5247981142,22,목1동,126.87113876950467,37.53035368195863
목동사거리,126.8637595011,37.5332661002,22,목4동,126.86841527159791,37.532473436538496
강서구청사거리.서울디지털대학교,126.85408470719999,37.555235937199996,22,화곡6동,126.85008435745465,37.55179062945621
합정역(가상),126.909902754,37.5479064037,22,합정동,126.91215018641681,37.55170535552962
개화역광역환승센터,126.798773,37.578626,22,방화2동,126.80673880485905,37.56671300076564
동명여고.천주교불광동성당,126.9238915783,37.6161907377,22,대조동,126.9208251110824,37.61418996453204
불광역3호선.서울혁신파크,126.9308660648,37.609224659,22,대조동,126.9208251110824,37.61418996453204
은평구청,126.9303114393,37.6012532493,22,응암1동,126.92678687355749,37.60069699112276
박석고개.신도고등학교,126.9190975871,37.6308608462,22,진관동,126.92106591288902,37.63496688251137
숭례문(가상),126.97448901870001,37.5597629406,21,회현동,126.97935667015034,37.55729358571407
동대문(흥인지문),127.0124927764,37.5721671928,21,창신2동,127.01087193533141,37.574482290328575
삼선동주민센터,127.01440939129999,37.5906588219,21,삼선동,127.01467420944992,37.59083671246933
국립4.19민주묘지입구사거리,127.0136377324,37.6480728624,21,우이동,127.00189499221491,37.663269731120074
광산사거리,127.0219618359,37.6434067242,21,수유2동,127.01993324444145,37.64466097042541
교육개발원입구,127.0383424487,37.4785138305,21,양재1동,127.02672880394384,37.47163933132787
신대방삼거리,126.9278438806,37.4977745862,21,신대방2동,126.9259318691211,37.49894491651097
서원동문화교앞,126.93302654879999,37.477773720100004,21,서원동,126.93137764212042,37.47976395192632
쟁골마을,127.1044938567,37.482671206,21,세곡동,127.10676026214176,37.46444010154397
삼환아파트,127.13753925520001,37.4965383566,21,가락2동,127.12664005653761,37.498698431647895
봉천역.관악초등학교,126.9433283313,37.4823180745,21,은천동,126.94250287827985,37.485377767480706
관악구청,126.9523409651,37.477971188400005,21,낙성대동,126.95840521501923,37.47629145340168
개봉역,126.85637181,37.4938269316,21,개봉2동,126.85654294398566,37.49088009723622
관악고등학교,126.8840881687,37.5231108906,21,양평1동,126.88824121987842,37.52367846502517
신정현대아파트.서부트럭터미널,126.84313828209999,37.5084056435,21,신정3동,126.85479986821939,37.515122207950974
목동역.홍익병원,126.86423192059999,37.527338406300004,21,목1동,126.87113876950467,37.53035368195863
동산동능모퉁이.한국지역난방공 ,126.9056673436,37.6468589258,21,창릉동,126.89928889180837,37.646482902061145
등촌중학교 백석초등학교,126.8605239274,37.552864743899995,21,등촌2동,126.8624952498777,37.542666008695875
세명컴퓨터고등학교,126.9199076557,37.6252881227,21,갈현1동,126.91674168150115,37.62362229730654
삼선교.한성대학교,127.0092102337,37.5898834226,20,성북동,127.00327906111706,37.59105021324482
삼선교.한성대학교.조소앙활동터,127.00836404540001,37.589326919099996,20,삼선동,127.01467420944992,37.59083671246933
보문역,127.019299,37.585282,20,보문동,127.02280976990156,37.580380297758296
상왕십리역,127.02864159030001,37.564608607,20,왕십리도선동,127.02553162526321,37.56788114107694
남대문시장.회현역,126.98004250000001,37.55949853,20,회현동,126.97935667015034,37.55729358571407
중랑역.동부시장,127.0761560918,37.5940094539,20,중화2동,127.07617317673738,37.60282866296335
신도봉시장.도봉구청.방학북부역,127.04357912649999,37.6699986633,20,도봉1동,127.04342152546799,37.67867932229447
신촌로터리,126.93717345959999,37.553513449200004,20,대흥동,126.94341748088685,37.54994771023627
진흥아파트,127.0239350577,37.4975717898,20,서초4동,127.02408896564856,37.50272828123128
국민은행,127.0281989459,37.5230957071,20,신사동,127.02277448907014,37.52398502986103
흑석동효사정앞,126.9611501098,37.5113771628,20,흑석동,126.96659075316671,37.505775015361046
망우역.망우지구대,127.0955472426,37.59886935,20,망우본동,127.10149623606354,37.60057154261959
여의나루역,126.93176353770001,37.5274217712,20,여의동,126.93460076393592,37.51759001910157
풍납동극동.쌍용아파트,127.1180026744,37.526571792,20,풍납2동,127.11682116834518,37.528776839455645
궁마을,127.0972203749,37.485372423600005,20,수서동,127.10500397212131,37.48888785942371
KT&G관악지점,126.93725429780001,37.4843937271,20,은천동,126.94250287827985,37.485377767480706
서울대학교.치과병원.동물병원,126.95196594709999,37.4693124776,20,대학동,126.93697045015438,37.47060920440198
서울여상.서울문영여중고앞,126.9531376733,37.473159601199995,20,낙성대동,126.95840521501923,37.47629145340168
상도동중앙하이츠빌.상도전통시장,126.9516462442,37.498619709699994,20,상도1동,126.94974533151786,37.50323181885924
상도시장,126.948163,37.502778,20,상도1동,126.94974533151786,37.50323181885924
진명여고,126.86497717729999,37.523917275100004,20,목1동,126.87113876950467,37.53035368195863
영등포시장,126.9064863879,37.5195558939,20,영등포동,126.90759003155141,37.52379249719461
구로시장,126.8849133185,37.4877934507,20,구로4동,126.88916194362048,37.49162880006584
구로4동우체국.고대구로병원정문,126.8841735449,37.4902373373,20,구로4동,126.88916194362048,37.49162880006584
은행나무입구사거리,126.9059853239,37.4513380295,20,시흥5동,126.9083063072797,37.45240441788162
독산동정훈단지,126.90298423549999,37.4644434109,20,독산2동,126.89977548039288,37.46613251814466
안양천입구,126.8837441811,37.5473987394,20,양평2동,126.89594587647893,37.537744724515335
영등포아리수정수센터,126.883547277,37.5477164483,20,양평2동,126.89594587647893,37.537744724515335
화곡본동시장,126.8431193207,37.5434167056,20,화곡본동,126.84766927540089,37.5440461638882
우장초등학교,126.84772524190001,37.5493975234,20,화곡6동,126.85008435745465,37.55179062945621
강서구청.한국건강관리협회,126.8505881946,37.5526257615,20,화곡6동,126.85008435745465,37.55179062945621
마곡역,126.8260564199,37.559689803400005,20,발산1동,126.82512699656547,37.55054536446922
우장산역,126.83642657809999,37.5492408275,20,우장산동,126.84179449483894,37.54819744680285
명덕고등학교.웰튼병원,126.83656178129999,37.5531477528,20,우장산동,126.84179449483894,37.54819744680285
선진운수종점,126.9108134708,37.6139916762,20,구산동,126.91037618652634,37.61175703033078
이화동(이화장),127.0032823109,37.5760347544,19,이화동,127.00433805247364,37.57699468402387
시청앞,126.97648724,37.5626069098,19,소공동,126.97978948415194,37.56389256147569
혜화역.마로니에공원,127.00213254030001,37.5811068753,19,이화동,127.00433805247364,37.57699468402387
성북구청.성북경찰서,127.0173202731,37.5882905568,19,삼선동,127.01467420944992,37.59083671246933
청량리.청과물도매시장,127.0406921658,37.5788207952,19,제기동,127.03781841472248,37.583115463995185
반포역,127.0121019483,37.508401246700004,19,잠원동,127.01410282023416,37.51491868802903
압구정파출소,127.0360980945,37.5288509856,19,압구정동,127.03080917042102,37.53066864143361
한양아파트.압구정로데오역,127.0393076117,37.5280590987,19,압구정동,127.03080917042102,37.53066864143361
무역센터,127.0622365458,37.5101919182,19,삼성1동,127.06252794171509,37.51439120945542
선릉역,127.0504609437,37.5050512603,19,삼성2동,127.04607058643163,37.511266884811576
여의도공원,126.9204036881,37.523507257,19,여의동,126.93460076393592,37.51759001910157
망우역.상봉터미널,127.09112824879999,37.5978570858,19,상봉1동,127.08721335595949,37.599847752885864
경남아파트,127.10710265649999,37.6038223574,19,망우본동,127.10149623606354,37.60057154261959
세곡푸르지오,127.0936548794,37.4674634048,19,세곡동,127.10676026214176,37.46444010154397
사당역,126.9818669408,37.4788812354,19,방배2동,126.9855736446241,37.47982624701295
KT관악지점,126.94710581620001,37.4819199513,19,중앙동,126.94978974822226,37.484188153857104
석수역,126.9033205962,37.433719064499996,19,석수1동,126.91062832044781,37.41956958328342
오목교역.동신한방병원,126.8769542919,37.524220269299995,19,목1동,126.87113876950467,37.53035368195863
남강중고등학교입구,126.91946674959999,37.472240493899996,19,난곡동,126.92165463786762,37.47102531921917
신림청소년독서실.신림체육센터,126.9149276545,37.4804401029,19,미성동,126.91557598230604,37.47620734560285
구로구청,126.88783643549999,37.4946702464,19,구로2동,126.88349941713506,37.491392694128876
구파발역입구,126.9170652635,37.6360171699,19,진관동,126.92106591288902,37.63496688251137
송정역,126.8095940066,37.561358119299996,19,공항동,126.79483817099285,37.55591341272746
수유(강북구청)역,127.0260369276,37.6385200449,18,수유3동,127.02315389441989,37.63871388508331
우리은행종로지점,126.98279714579999,37.5675222611,18,명동,126.98581171546633,37.56004798513031
도봉한신아파트,127.0459185575,37.6840522385,18,도봉1동,127.04342152546799,37.67867932229447
신도봉사거리,127.0441344517,37.6732907076,18,도봉1동,127.04342152546799,37.67867932229447
도봉소방서.방학남부역,127.04294343469999,37.6663377077,18,방학1동,127.04067939030433,37.664235791344225
연희동대우아파트,126.9278684559,37.5626621822,18,연희동,126.93523075193143,37.573910010422026
강북구청,127.02615622030001,37.6404762747,18,수유3동,127.02315389441989,37.63871388508331
석계역2번출구,127.0670040201,37.6151943546,18,석관동,127.06143701887393,37.61298239556146
신사역.푸른저축은행,127.01984399999999,37.514627000000004,18,잠원동,127.01410282023416,37.51491868802903
개포동역.개포시장,127.0661422186,37.4884954335,18,개포2동,127.06913357484176,37.48978647004139
한국무역센터.삼성역,127.0617468997,37.5085759614,18,삼성1동,127.06252794171509,37.51439120945542
성대시장,126.9308924977,37.5000139638,18,상도3동,126.93132819151172,37.499204062402576
서대문역사거리,126.966960795,37.5662075233,18,교남동,126.96457511795607,37.5684336003478
오류동역,126.84257387790001,37.4955483173,18,오류1동,126.84505065622653,37.49709333827066
광진구청,127.0833859175,37.5389761877,18,구의1동,127.08478916501296,37.543187750126094
강남구청역,127.0400890298,37.5168925261,18,논현2동,127.03735990690524,37.51739318345911
일원본동주민센터,127.08475887959999,37.4834496065,18,일원본동,127.08649883003277,37.4833130035479
동작역.국립현충원,126.976539582,37.503116618,18,사당2동,126.97925342785726,37.48875249863833
박미삼거리.국립전통예술중고,126.90331962370001,37.4478552601,18,시흥5동,126.9083063072797,37.45240441788162
구일우성아파트,126.8758450565,37.4896208637,18,구로1동,126.87581202489278,37.49302829977519
신정네거리역,126.85351195690001,37.5210533141,18,신정1동,126.85429102177959,37.51853097589685
대림역,126.8936600014,37.4908363519,18,구로3동,126.89033063276314,37.487348304030654
한국폴리텍1.서울강서대학교,126.84519149309999,37.54611711,18,화곡본동,126.84766927540089,37.5440461638882
강서면허시험장.메이필드호텔,126.8205151108,37.5475883349,18,발산1동,126.82512699656547,37.55054536446922
수궁동주민센터,126.8308719283,37.4942884767,18,수궁동,126.83147856339022,37.49390321679422
연신내역.연서시장,126.92085643370001,37.6192824445,18,갈현1동,126.91674168150115,37.62362229730654
성원아파트,127.065537204,37.6603242236,18,상계2동,127.06788803339256,37.65748032538832
명륜3가.성대입구,126.9982901625,37.582708818899995,17,혜화동,127.0006204504988,37.586855235994356
서울시동부병원,127.03049908969999,37.5758985009,17,용신동,127.03726228192635,37.57580677816467
떡전교사거리.동대문노인복지관,127.0520846119,37.5865107343,17,청량리동,127.04728971940368,37.586251109549686
청량리미주아파트.동대문세무서,127.0484429381,37.582785585500005,17,청량리동,127.04728971940368,37.586251109549686
성동구청,127.0360569257,37.5631942891,17,왕십리도선동,127.02553162526321,37.56788114107694
서강대학교,126.9379403761,37.5510487628,17,대흥동,126.94341748088685,37.54994771023627
유진상가,126.94289344049999,37.591909401799995,17,홍은1동,126.94710825121133,37.59891667789893
천호역,127.1261276783,37.537636767399995,17,성내2동,127.1295572269625,37.53243963816749
신사역,127.02064240889999,37.5129301089,17,논현1동,127.02855272024502,37.51149226338117
삼성역7번출구,127.06251983940001,37.5103382684,17,삼성1동,127.06252794171509,37.51439120945542
성동고등학교,127.0220406536,37.5655113169,17,황학동,127.02141131718516,37.56748552210743
신당역.중앙시장앞,127.0194761669,37.565586108000005,17,신당5동,127.02187697815722,37.565132035271894
