,전철역코드,전철역명,전철명명(영문),호선,외부코드,검색키워드,주소,위도,경도,환승역,H/B,행정동,행정동_경도,행정동_위도
77,4133,석촌역,Seokchon(Hansol Hospital),9호선,933,석촌역 9호선,서울 송파구 백제고분로 지하 368,37.5051304640171,127.10692810884399,1,H,석촌동,127.10366738403702,37.50356463067748
78,4134,송파나루역,Songpanaru,9호선,934,송파나루역 9호선,서울 송파구 백제고분로 지하 446,37.510631698592704,127.11239386699499,0,H,방이2동,127.11444178436398,37.51457576815779
79,4135,한성백제역,Hanseong Baekje,9호선,935,한성백제역 9호선,서울 송파구 위례성대로 지하 29,37.5164647953901,127.116303251765,0,H,오륜동,127.13430567724342,37.515416211063034
80,4136,올림픽공원역,Olympic Park,9호선,936,올림픽공원역 9호선,서울 송파구 양재대로 지하 1231,37.5168868476651,127.130917803204,1,H,오륜동,127.13430567724342,37.515416211063034
81,4137,둔촌오륜역,Dunchon Oryun,9호선,937,둔촌오륜역 9호선,서울 강동구 강동대로 지하 303,37.5194242486054,127.138427332482,0,H,둔촌1동,127.1367545921075,37.52348638333312
82,0225,방배역,Bangbae,2호선,225,방배역 2호선,서울 서초구 방배로 지하 80,37.4814364876589,126.99769489932699,0,H,방배3동,126.9999954777151,37.478439573373386
83,0226,사당역,Sadang,2호선,226,사당역 2호선,서울 동작구 남부순환로 지하 2089,37.476522834761894,126.981408909449,1,H,남현동,126.97784646962457,37.47456675887942
84,0227,낙성대역,Nakseongdae,2호선,227,낙성대역 2호선,서울 관악구 남부순환로 지하 1928,37.4770651843603,126.96340995915199,0,H,인헌동,126.9653201371887,37.47510795639273
85,0228,서울대입구역,Seoul Nat`l Univ.,2호선,228,서울대입구역 2호선,서울 관악구 남부순환로 지하 1822,37.481152663184396,126.952645104944,0,H,청룡동,126.94167558443198,37.47909552918944
86,0229,봉천역,Bongcheon,2호선,229,봉천역 2호선,서울 관악구 남부순환로 지하 1721,37.4825562153548,126.941495272047,0,H,은천동,126.94250287827985,37.485377767480706
87,0230,신림역,Sillim,2호선,230,신림역 2호선,서울 관악구 남부순환로 지하 1614,37.4842176141092,126.92980331103,0,H,서원동,126.93137764212042,37.47976395192632
88,0231,신대방역,Sindaebang,2호선,231,신대방역 2호선,서울 동작구 대림로 2,37.4875759745635,126.913175585996,0,H,신대방1동,126.91004821118891,37.48894713093705
89,0232,구로디지털단지역,Guro Digital Complex,2호선,232,구로디지털단지역 2호선,서울 구로구 도림천로 477,37.485314923786504,126.901494378412,0,H,구로3동,126.89033063276314,37.487348304030654
90,0234,신도림역,Sindorim,2호선,234,신도림역 2호선,서울 구로구 새말로 지하 117-21,37.508770144978705,126.891080501385,1,H,신도림동,126.88061022867365,37.507780905043674
91,0235,문래역,Mullae,2호선,235,문래역 2호선,서울 영등포구 당산로 지하 28,37.5179214637526,126.89476306055599,0,H,문래동,126.89949467431545,37.517118466214946
92,0236,영등포구청역,Yeongdeungpo-gu Office,2호선,236,영등포구청역 2호선,서울 영등포구 당산로 지하 121,37.525699661480395,126.896626898379,1,H,당산1동,126.8973844956197,37.52497339384462
93,2629,삼각지역,Samgakji,6호선,628,삼각지역 6호선,서울 용산구 한강대로 지하 185,37.5356450533976,126.974080538316,1,H,한강로동,126.96910588830355,37.52814221077219
94,2630,녹사평역,Noksapyeong,6호선,629,녹사평역 6호선,서울 용산구 녹사평대로 지하 195,37.5348314193581,126.987028473368,0,H,이태원2동,126.99018285504647,37.54190953121075
95,2631,이태원역,Itaewon,6호선,630,이태원역 6호선,서울 용산구 이태원로 지하 177,37.534483277545,126.99372165550601,0,H,이태원1동,126.99509883211971,37.5325069970379
96,2632,한강진역,Hangangjin,6호선,631,한강진역 6호선,서울 용산구 이태원로 지하 287,37.5402951544226,127.00174828764901,0,H,한남동,127.00055213243787,37.53462985578658
97,0244,용답역,Yongdap,2호선,211-1,용답역 2호선,서울 성동구 용답길 86,37.56200490526621,127.050729309179,0,H,용답동,127.05557905276898,37.56407582442792
98,0249,신정네거리역,Sinjeongnegeori,2호선,234-3,신정네거리역 2호선,서울 양천구 중앙로 지하 261,37.51979752667871,126.85299164505899,0,H,신정3동,126.85479986821939,37.515122207950974
99,0310,구파발역,Gupabal,3호선,320,구파발역 3호선,서울 은평구 진관2로 지하 15-25,37.636841788931605,126.91874542641199,0,H,진관동,126.92106591288902,37.63496688251137
100,0311,연신내역,Yeonsinnae,3호선,321,연신내역 3호선,서울 은평구 통일로 지하 849,37.618962003178,126.921162124977,1,H,갈현1동,126.91674168150115,37.62362229730654
101,0312,불광역,Bulgwang,3호선,322,불광역 3호선,서울 은평구 통일로 지하 723-1,37.6102072578868,126.92998576213002,1,H,대조동,126.9208251110824,37.61418996453204
102,0313,녹번역,Nokbeon,3호선,323,녹번역 3호선,서울 은평구 통일로 지하 602-1,37.600742180986096,126.936019442532,0,H,녹번동,126.92991998280014,37.60221616097081
103,0314,홍제역,Hongje,3호선,324,홍제역 3호선,서울 서대문구 통일로 지하 440-1,37.5887103667691,126.944242309924,0,H,홍제3동,126.94974338256897,37.59378217899066
104,0315,무악재역,Muakjae,3호선,325,무악재역 3호선,서울 서대문구 통일로 지하 361,37.58238414724671,126.950322097494,0,H,홍제2동,126.94939526673107,37.58615242768815
105,0316,독립문역,Dongnimmun,3호선,326,독립문역 3호선,서울 서대문구 통일로 지하 247,37.5744103589329,126.95775027904699,0,H,천연동,126.95840436592846,37.56748013604264
106,2637,동묘앞역,Dongmyo,6호선,636,동묘앞역 6호선,서울 종로구 지봉로 지하 24,37.572200520877296,127.01567813381901,1,H,창신1동,127.0163772681666,37.570737119685845
107,2638,창신역,Changsin,6호선,637,창신역 6호선,서울 종로구 지봉로 지하 112,37.5800168892429,127.015211194258,0,H,창신3동,127.01503392981843,37.57788038478704
108,2724,사가정역,Sagajeong,7호선,722,사가정역 7호선,서울 중랑구 사가정로 지하 393,37.5807945533834,127.088439058456,0,H,면목제3.8동,127.08809485405695,37.58296971855211
109,2725,용마산역,Yongmasan,7호선,723,용마산역 7호선,서울 중랑구 용마산로 지하 227,37.5740302107904,127.087038114766,0,H,면목4동,127.085626342164,37.57468959990683
110,2726,중곡역,Junggok,7호선,724,중곡역 7호선,서울 광진구 능동로 지하 417,37.5655258842084,127.084072412789,0,H,중곡3동,127.08020894219338,37.56879369024624
111,2728,어린이대공원역,Children`s  Grand Park,7호선,726,어린이대공원역 7호선,서울 광진구 능동로 지하 210,37.547871203305,127.074549925093,0,H,군자동,127.07590279558775,37.555144639227805
112,0202,을지로입구역,Euljiro 1(il)-ga,2호선,202,을지로입구역 2호선,서울 중구 을지로 지하 42,37.5660509513873,126.98237290178699,0,H,명동,126.98581171546633,37.56004798513031
113,0203,을지로3가역,Euljiro 3(sam)-ga,2호선,203,을지로3가역 2호선,서울 중구 을지로 지하 106,37.56626594615,126.990308356253,1,H,을지로동,126.99135225472774,37.566701478579624
114,0204,을지로4가역,Euljiro 4(sa)-ga,2호선,204,을지로4가역 2호선,서울 중구 을지로 지하 178,37.56663699415721,126.997852780281,1,H,을지로동,126.99135225472774,37.566701478579624
115,0205,동대문역사문화공원역,Dongdaemun History  Culture Park,2호선,205,동대문역사문화공원역 2호선,서울 중구 을지로 지하 279,37.565589522977604,127.009131498424,1,H,광희동,127.00505266779864,37.56446721686456
116,0206,신당역,Sindang,2호선,206,신당역 2호선,서울 중구 퇴계로 지하 431-1,37.5656540317328,127.01954057448499,1,H,황학동,127.02141131718516,37.56748552210743
117,0209,한양대역,Hanyang Univ.,2호선,209,한양대역 2호선,서울 성동구 왕십리로 206,37.55557788354,127.043584493543,0,H,사근동,127.04532733171415,37.561499751575745
118,0210,뚝섬역,Ttukseom,2호선,210,뚝섬역 2호선,서울 성동구 아차산로 18,37.547188224409105,127.047365178682,0,H,성수1가2동,127.0500491728075,37.54776303571764
119,0211,성수역,Seongsu,2호선,211,성수역 2호선,서울 성동구 아차산로 100,37.5445023983984,127.05609047122299,0,H,성수2가3동,127.05525042193406,37.5482184239163
120,0212,건대입구역,Konkuk Univ.,2호선,212,건대입구역 2호선,서울 광진구 아차산로 243,37.540418887217605,127.06917328155399,1,H,자양4동,127.06630523665609,37.53413911895597
121,0213,구의역,Guui,2호선,213,구의역 2호선,서울 광진구 아차산로 384-1,37.5371535596228,127.086179228767,0,H,자양2동,127.08441542586684,37.52884409210757
122,0237,당산역,Dangsan,2호선,237,당산역 2호선,서울 영등포구 당산로 229,37.534956866617996,126.90273071003,1,H,당산2동,126.89731736540782,37.53103166936052
123,0238,합정역,Hapjeong,2호선,238,합정역 2호선,서울 마포구 양화로 지하 55,37.550115206890794,126.914638180431,1,H,서교동,126.91459072347962,37.55510931339116
124,0239,홍대입구역,Hongik Univ.,2호선,239,홍대입구역 2호선,서울 마포구 양화로 지하 160,37.556890409371796,126.923674307594,1,H,서교동,126.91459072347962,37.55510931339116
125,0240,신촌역,Sinchon,2호선,240,신촌역 2호선,서울 마포구 신촌로 지하 90,37.555441786598394,126.936119192554,0,H,신촌동,126.93927688481546,37.56515088211023
126,0241,이대역,Ewha Womans Univ.,2호선,241,이대역 2호선,서울 마포구 신촌로 지하 180,37.5567980142044,126.945758201019,0,H,대흥동,126.94341748088685,37.54994771023627
127,0242,아현역,Ahyeon,2호선,242,아현역 2호선,서울 마포구 신촌로 지하 270,37.5573575723061,126.95603374504,0,H,아현동,126.95590370163207,37.554483251679514
128,0243,충정로역,Chungjeongno,2호선,243,충정로역 2호선,서울 서대문구 서소문로 지하 17,37.5598377952439,126.964474043785,1,H,충현동,126.95472045972106,37.564819040623895
129,2532,충정로역,Chungjeongno,5호선,531,충정로역 5호선,서울 서대문구 충정로 지하 28-1,37.5609934378336,126.96337325536501,1,H,충현동,126.95472045972106,37.564819040623895
130,2739,남성역,Namseong,7호선,737,남성역 7호선,서울 동작구 사당로 지하 218,37.4844433924857,126.97170609607099,0,H,사당4동,126.9716352675573,37.480984222755986
131,2740,숭실대입구역,Soongsil Univ.,7호선,738,숭실대입구역 7호선,서울 동작구 상도로 지하 378,37.495814330883604,126.95406024606702,0,H,상도1동,126.94974533151786,37.50323181885924
132,2741,상도역,Sangdo,7호선,739,상도역 7호선,서울 동작구 상도로 지하 272,37.5032080456431,126.947700373641,0,H,상도1동,126.94974533151786,37.50323181885924
133,2742,장승배기역,Jangseungbaegi,7호선,740,장승배기역 7호선,서울 동작구 상도로 지하 188,37.5046658024741,126.938744364462,0,H,상도2동,126.94231104264887,37.505466519492
134,2743,신대방삼거리역,Sindaebangsamgeori,7호선,741,신대방삼거리역 7호선,서울 동작구 상도로 지하 76,37.4997218266711,126.928222967016,0,H,대방동,126.92634350000763,37.50816426100698
135,2744,보라매역,Boramae,7호선,742,보라매역 7호선,서울 동작구 상도로 지하 2,37.499910050321,126.92048939030899,0,H,대방동,126.92634350000763,37.50816426100698
136,2745,신풍역,Sinpung,7호선,743,신풍역 7호선,서울 영등포구 신풍로 지하 27,37.500117203676204,126.909841656125,0,H,신길6동,126.90985472928638,37.499402265501345
137,2746,대림역,Daerim,7호선,744,대림역 7호선,서울 영등포구 도림로 지하 137,37.4927430722225,126.896611839343,1,H,대림3동,126.8980588061171,37.49830786419587
138,2747,남구로역,Namguro,7호선,745,남구로역 7호선,서울 구로구 도림로 지하 7,37.4861618372855,126.887341021559,0,H,구로3동,126.89033063276314,37.487348304030654
139,2748,가산디지털단지역,Gasan Digital Complex,7호선,746,가산디지털단지역 7호선,서울 금천구 벚꽃로 309,37.481595737544296,126.882559483336,1,H,가산동,126.89163476131107,37.47687618530204
140,2751,천왕역,Cheonwang,7호선,749,천왕역 7호선,서울 구로구 오리로 지하 1154,37.4868219430207,126.838713741162,0,H,오류2동,126.83950458361203,37.48881469609833
141,2752,온수역,Onsu,7호선,750,온수역 7호선,서울 구로구 경인로3길 지하 64,37.4921502838112,126.823380714316,1,H,수궁동,126.83147856339022,37.49390321679422
142,0340,가락시장역,Garak Market,3호선,350,가락시장역 3호선,서울 송파구 송파대로 지하 257,37.4927440321316,127.118485741487,1,H,가락1동,127.10729000914175,37.4997483408833
143,0341,경찰병원역,National Police Hospital,3호선,351,경찰병원역 3호선,서울 송파구 중대로 지하 149,37.4956031419934,127.124067847413,0,H,가락본동,127.12177224220831,37.49558967282977
144,0342,오금역,Ogeum,3호선,352,오금역 3호선,서울 송파구 오금로 지하 321,37.5022659793733,127.127879247544,1,H,오금동,127.12809944967847,37.50300005998476
145,0409,당고개역,Danggogae,4호선,409,당고개역 4호선,서울 노원구 상계로 305,37.6702926448965,127.07901115946699,0,H,상계3.4동,127.0832317470677,37.672913304688635
146,0410,상계역,Sanggye,4호선,410,상계역 4호선,서울 노원구 상계로 182,37.6609038887184,127.073575379339,0,H,상계5동,127.06940720490161,37.6629682202442
147,0411,노원역,Nowon,4호선,411,노원역 4호선,서울 노원구 상계로 69-1,37.6562677764281,127.063030448739,1,H,상계2동,127.06788803339256,37.65748032538832
148,0412,창동역,Chang-dong,4호선,412,창동역 4호선,서울 도봉구 마들로11길 77,37.6532174818989,127.047714954434,1,H,창5동,127.04358074482582,37.656298909711985
149,0413,쌍문역,Ssangmun,4호선,413,쌍문역 4호선,서울 도봉구 도봉로 지하 486-1,37.6488498649136,127.034880717215,0,H,창1동,127.04382993743857,37.648373773131134
150,0414,수유역,Suyu,4호선,414,수유역 4호선,서울 강북구 도봉로 지하 338,37.6377452337445,127.025356901379,0,H,수유3동,127.02315389441989,37.63871388508331
151,0415,미아역,Mia,4호선,415,미아역 4호선,서울 강북구 도봉로 지하 198,37.6264436445109,127.02610343441299,0,H,미아동,127.02706077667905,37.62708312940752
152,0416,미아사거리역,Miasamgeori,4호선,416,미아사거리역 4호선,서울 강북구 도봉로 지하 50,37.6132861094991,127.030098418544,0,H,송중동,127.0337938241709,37.61612898935126
153,0417,길음역,Gireum,4호선,417,길음역 4호선,서울 성북구 동소문로 지하 248,37.603183910563004,127.024823216768,0,H,길음1동,127.01950278200795,37.61039832392342
154,0418,성신여대입구역,Sungshin Women`s Univ.,4호선,418,성신여대입구역 4호선,서울 성북구 동소문로 지하 102,37.592717926134604,127.01647764974301,1,H,동선동,127.02042247154486,37.59399653771089
155,0419,한성대입구역,Hansung Univ.,4호선,419,한성대입구역 4호선,서울 성북구 삼선교로 지하 1,37.5883948842004,127.00595033341999,0,H,성북동,127.00327906111706,37.59105021324482
156,0420,혜화역,Hyehwa,4호선,420,혜화역 4호선,서울 종로구 대학로 지하 120,37.581803622318894,127.001978401429,0,H,이화동,127.00433805247364,37.57699468402387
157,0421,동대문역,Dongdaemun,4호선,421,동대문역 4호선,서울 종로구 율곡로 지하 308,37.5704117093421,127.009546610861,1,H,종로5.6가동,127.00507129056305,37.572031975843586
158,0422,동대문역사문화공원역,Dongdaemun History  Culture Park,4호선,422,동대문역사문화공원역 4호선,서울 중구 장충단로 지하 230,37.5650787698586,127.007550653481,1,H,광희동,127.00505266779864,37.56446721686456
159,2541,왕십리역,Wangsimni,5호선,540,왕십리역 5호선,서울 성동구 왕십리로 지하 300,37.561221741519105,127.036655378283,1,H,행당1동,127.03620337239582,37.558504384172046
160,0245,신답역,Sindap,2호선,211-2,신답역 2호선,서울 성동구 천호대로 232,37.56999105621829,127.04682020355601,0,H,용답동,127.05557905276898,37.56407582442792
161,2639,보문역,Bomun,6호선,638,보문역 6호선,서울 성북구 보문로 지하 116,37.585327723884795,127.01938698351499,1,H,보문동,127.02280976990156,37.580380297758296
162,2640,안암역,Anam,6호선,639,안암역 6호선,서울 성북구 고려대로 지하 89,37.5862804833256,127.02921303011101,0,H,안암동,127.02136222611746,37.585833380628706
163,2641,고려대역,Korea Univ.,6호선,640,고려대역 6호선,서울 성북구 종암로 지하 1,37.590649686622,127.03628494866899,0,H,제기동,127.03781841472248,37.583115463995185
164,2642,월곡역,Wolgok,6호선,641,월곡역 6호선,서울 성북구 월곡로 지하 107,37.601421052340896,127.04118476646799,0,H,월곡2동,127.04788645493356,37.60579156949435
165,2643,상월곡역,Sangwolgok,6호선,642,상월곡역 6호선,서울 성북구 화랑로 지하 157,37.6062641394281,127.048326622029,0,H,월곡2동,127.04788645493356,37.60579156949435
166,2644,돌곶이역,Dolgoji,6호선,643,돌곶이역 6호선,서울 성북구 화랑로 지하 243,37.610550696559,127.05642521765199,0,H,장위2동,127.05451864775776,37.61240555774102
167,2645,석계역,Seokgye,6호선,644,석계역 6호선,서울 노원구 화랑로 지하 347-1,37.615048084695204,127.066118430844,1,H,월계3동,127.0692594417589,37.621014877367806
168,2646,태릉입구역,Taereung,6호선,645,태릉입구역 6호선,서울 노원구 동일로 지하 992-1,37.6179056668897,127.07499539092699,1,H,공릉1동,127.07382131176637,37.62483590103203
169,2647,화랑대역,Hwarangdae,6호선,646,화랑대역 6호선,서울 노원구 화랑로 지하 510,37.619894388718706,127.083744624338,0,H,공릉2동,127.08329651641624,37.621308535361855
170,2648,봉화산역,Bonghwasan,6호선,647,봉화산역 6호선,서울 중랑구 신내로 지하 232,37.617653762443794,127.090758129505,0,H,신내2동,127.09417892132915,37.606246637447555
171,2721,중화역,Junghwa,7호선,719,중화역 7호선,서울 중랑구 동일로 지하 797,37.6015796992834,127.079469204905,0,H,중화2동,127.07617317673738,37.60282866296335
172,2722,상봉역,Sangbong,7호선,720,상봉역 7호선,서울 중랑구 망우로 297,37.596713784408706,127.08543676516399,1,H,상봉1동,127.08721335595949,37.599847752885864
173,2723,면목역,Myeonmok,7호선,721,면목역 7호선,서울 중랑구 면목로 지하 407,37.5883848968931,127.08756784153098,0,H,면목본동,127.08748853813313,37.587280519198316
174,2516,발산역,Balsan,5호선,515,발산역 5호선,서울 강서구 공항대로 지하 267,37.5590292668195,126.837310771961,0,H,가양1동,126.83492534942096,37.57188423770563
175,2517,우장산역,Ujangsan,5호선,516,우장산역 5호선,서울 강서구 강서로 지하 262,37.54900019538729,126.83640893178499,0,H,우장산동,126.84179449483894,37.54819744680285
176,2518,화곡역,Hwagok,5호선,517,화곡역 5호선,서울 강서구 화곡로 지하 168,37.5414336176977,126.84049645015301,0,H,화곡1동,126.8416013030719,37.53039704721021
177,2519,까치산역,Kkachisan,5호선,518,까치산역 5호선,서울 강서구 강서로 지하 54,37.531956084774606,126.846611592059,1,H,화곡8동,126.84836227238645,37.532633194908016
178,2520,신정역,Sinjeong,5호선,519,신정역 5호선,서울 양천구 오목로 지하 179,37.5252107928783,126.857290392028,0,H,신정4동,126.85869801145971,37.52336570218294
179,2521,목동역,Mok-dong,5호선,520,목동역 5호선,서울 양천구 오목로 지하 245,37.52619868083,126.864742584692,0,H,목1동,126.87113876950467,37.53035368195863
180,2522,오목교역,Omokgyo,5호선,521,오목교역 5호선,서울 양천구 오목로 지하 342,37.524450070380205,126.87535462625401,0,H,목1동,126.87113876950467,37.53035368195863
181,2523,양평역,Yangpyeong,5호선,522,양평역 5호선,서울 영등포구 양산로 지하 21,37.5255116853806,126.886865676125,0,H,양평1동,126.88824121987842,37.52367846502517
182,2524,영등포구청역,Yeongdeungpo-gu Office,5호선,523,영등포구청역 5호선,서울 영등포구 양산로 지하 116,37.524226606211705,126.895289064995,1,H,당산1동,126.8973844956197,37.52497339384462
183,2525,영등포시장역,Yeongdeungpo Market,5호선,524,영등포시장역 5호선,서울 영등포구 양산로 지하 200,37.5227345248969,126.904959169819,0,H,영등포동,126.90759003155141,37.52379249719461
184,2526,신길역,Singil,5호선,525,신길역 5호선,서울 영등포구 경인로114가길 지하 9,37.5176677017212,126.914336937521,1,H,영등포동,126.90759003155141,37.52379249719461
185,2527,여의도역,Yeouido,5호선,526,여의도역 5호선,서울 영등포구 여의나루로 지하 40,37.5218423045786,126.92448468769399,1,H,여의동,126.93460076393592,37.51759001910157
186,2528,여의나루역,Yeouinaru,5호선,527,여의나루역 5호선,서울 영등포구 여의동로 지하 343,37.5270851610199,126.932863954929,0,H,여의동,126.93460076393592,37.51759001910157
187,2529,마포역,Mapo,5호선,528,마포역 5호선,서울 마포구 마포대로 지하 33,37.5395837885645,126.945920370023,0,H,용강동,126.94277604266684,37.54227449400425
188,2530,공덕역,Gongdeok,5호선,529,공덕역 5호선,서울 마포구 마포대로 지하 100,37.544526787315505,126.951363830233,1,H,아현동,126.95590370163207,37.554483251679514
189,2536,을지로4가역,Euljiro 4(sa)-ga,5호선,535,을지로4가역 5호선,서울 중구 창경궁로 지하 51,37.5675250192617,126.998059555897,1,H,을지로동,126.99135225472774,37.566701478579624
190,2539,신금호역,Singeumho,5호선,538,신금호역 5호선,서울 성동구 금호로 지하 154,37.5545324884294,127.02006414624701,0,H,금호2.3가동,127.02091836139842,37.55329310772679
191,2540,행당역,Haengdang,5호선,539,행당역 5호선,서울 성동구 행당로 지하 89,37.557278436926296,127.029232035475,0,H,행당2동,127.0293401659,37.55826482191124
192,2542,마장역,Majang,5호선,541,마장역 5호선,서울 성동구 마장로 지하 296,37.5662827804848,127.043163438528,0,H,마장동,127.04532576078259,37.56637954799328
193,2543,답십리역,Dapsimni,5호선,542,답십리역 5호선,서울 성동구 천호대로 지하 300,37.5664458277827,127.05318095956001,0,H,용답동,127.05557905276898,37.56407582442792
194,2544,장한평역,Janghanpyeong,5호선,543,장한평역 5호선,서울 동대문구 천호대로 지하 405,37.5615026802954,127.064421108758,0,H,용답동,127.05557905276898,37.56407582442792
195,2545,군자역,Gunja,5호선,544,군자역 5호선,서울 광진구 천호대로 지하 550,37.5573631939521,127.079017279019,1,H,중곡1동,127.0800825285375,37.56067400014511
196,2546,아차산역,Achasan,5호선,545,아차산역 5호선,서울 광진구 천호대로 지하 657,37.5524011361136,127.08937059931002,0,H,능동,127.08053688713554,37.55377926095622
197,2547,광나루역,Gwangnaru,5호선,546,광나루역 5호선,서울 광진구 아차산로 지하 571,37.545278664159795,127.103686533578,0,H,광장동,127.10303485977407,37.54692499880753
198,2548,천호역,Cheonho,5호선,547,천호역 5호선,서울 강동구 천호대로 지하 997,37.5385789820645,127.123742434482,1,H,천호2동,127.1254393146216,37.54344348896423
199,2549,강동역,Gangdong,5호선,548,강동역 5호선,서울 강동구 천호대로 지하 1097,37.5355205088294,127.133529582127,0,H,성내2동,127.1295572269625,37.53243963816749
200,2550,길동역,Gil-dong,5호선,549,길동역 5호선,서울 강동구 양재대로 지하 1480,37.5378115570072,127.13999920443999,0,H,길동,127.14621089757424,37.539231753347785
201,2551,굽은다리역,Gubeundari,5호선,550,굽은다리역 5호선,서울 강동구 양재대로 지하 1572,37.5457314720664,127.14297084784599,0,H,명일1동,127.1460821730888,37.549806031706424
202,2552,명일역,Myeongil,5호선,551,명일역 5호선,서울 강동구 양재대로 지하 1632,37.5512602756216,127.144000929119,0,H,명일1동,127.1460821730888,37.549806031706424
203,2553,고덕역,Godeok,5호선,552,고덕역 5호선,서울 강동구 고덕로 지하 253,37.5550473189056,127.15394941502,0,H,고덕1동,127.1515020153247,37.55726306223973
204,2554,상일동역,Sangil-dong,5호선,553,상일동역 5호선,서울 강동구 고덕로 지하 359,37.5566643781876,127.165829221931,0,H,고덕2동,127.1643659743796,37.56052548107242
205,2557,방이역,Bangi,5호선,P551,방이역 5호선,서울 송파구 양재대로 지하 1127,37.5085564458698,127.125854699016,0,H,방이1동,127.12391911174258,37.51098021106454
206,2558,오금역,Ogeum,5호선,P552,오금역 5호선,서울 송파구 오금로 지하 321,37.5022659793733,127.127879247544,1,H,오금동,127.12809944967847,37.50300005998476
207,2559,개롱역,Gaerong,5호선,P553,개롱역 5호선,서울 송파구 오금로 지하 402,37.4978146566399,127.135158595127,0,H,가락2동,127.12664005653761,37.498698431647895
208,2560,거여역,Geoyeo,5호선,P554,거여역 5호선,서울 송파구 오금로 지하 499,37.4932073280335,127.144032331306,0,H,거여1동,127.14326516764659,37.49697834083816
209,2561,마천역,Macheon,5호선,P555,마천역 5호선,서울 송파구 마천로57길 지하 7,37.494670618258795,127.15232062187201,0,H,마천1동,127.14997157111824,37.49607982374298
210,2814,몽촌토성역,Mongchontoseong,8호선,813,몽촌토성역 8호선,서울 송파구 올림픽로 지하 383,37.5176236317445,127.112429917071,0,H,잠실4동,127.11223328041534,37.520239790233376
211,2815,잠실역,Jamsil,8호선,814,잠실역 8호선,서울 송파구 올림픽로 305,37.514977169316396,127.10421637902999,1,H,잠실6동,127.1006605179514,37.51812745749349
212,4127,선정릉역,Seonjeongneung,9호선,927,선정릉역 9호선,서울 강남구 선릉로 지하 580,37.5108538860091,127.043641042222,1,H,논현2동,127.03735990690524,37.51739318345911
213,4128,삼성중앙역,Samseong Jungang,9호선,928,삼성중앙역 9호선,서울 강남구 봉은사로 지하 501,37.512883034885505,127.052705651591,0,H,삼성2동,127.04607058643163,37.511266884811576
214,4129,봉은사역,Bongeunsa,9호선,929,봉은사역 9호선,서울 강남구 봉은사로 지하 601,37.5143606191744,127.060891874786,0,H,삼성1동,127.06252794171509,37.51439120945542
215,4130,종합운동장역,Sports Complex,9호선,930,종합운동장역 9호선,서울 송파구 올림픽로 지하 23,37.510969274899296,127.073356018706,1,H,잠실7동,127.07696864354489,37.508670315882846
216,4131,삼전역,Samjeon,9호선,931,삼전역 9호선,서울 송파구 백제고분로 지하 189,37.504499567472,127.08745065775601,0,H,잠실본동,127.0843446217054,37.506146070187526
217,4138,중앙보훈병원역,VHS Medical Center,9호선,938,중앙보훈병원역 9호선,서울 강동구 동남로 지하 625,37.528895724189205,127.14854196633199,0,H,둔촌2동,127.14196345403232,37.533348000803336
218,2729,건대입구역,Konkuk Univ.,7호선,727,건대입구역 7호선,서울 광진구 능동로 지하 110,37.540841605389296,127.07104643853,1,H,화양동,127.07136761473575,37.546476261142864
219,2730,뚝섬유원지역,Ttukseom Park,7호선,728,뚝섬유원지역 7호선,서울 광진구 능동로 10,37.531586260862206,127.06671773793,0,H,자양4동,127.06630523665609,37.53413911895597
220,2731,청담역,Cheongdam,7호선,729,청담역 7호선,서울 강남구 학동로 지하 508,37.5194406566749,127.053644513011,0,H,청담동,127.04931002321993,37.52511579897959
221,0423,충무로역,Chungmuro,4호선,423,충무로역 4호선,서울 중구 퇴계로 지하 199,37.5611721437347,126.99411080007299,1,H,필동,126.99559954243827,37.56016408324306
222,0424,명동역,Myeong-dong,4호선,424,명동역 4호선,서울 중구 퇴계로 지하 126,37.5609100751113,126.985947030389,0,H,명동,126.98581171546633,37.56004798513031
223,0425,회현역,Hoehyeon,4호선,425,회현역 4호선,서울 중구 퇴계로 지하 54,37.558535319643504,126.978239147279,0,H,회현동,126.97935667015034,37.55729358571407
224,0426,서울역,Seoul Station,4호선,426,서울역 4호선,서울 용산구 한강대로 지하 392,37.553200017332294,126.97280548509501,1,H,남영동,126.97336800305129,37.54284397575442
225,0427,숙대입구역,Sookmyung Women`s Univ.,4호선,427,숙대입구역 4호선,서울 용산구 한강대로 지하 306,37.5451939759064,126.971872351838,0,H,남영동,126.97336800305129,37.54284397575442
226,0428,삼각지역,Samgakji,4호선,428,삼각지역 4호선,서울 용산구 한강대로 지하 180,37.5345937063675,126.973011032988,1,H,한강로동,126.96910588830355,37.52814221077219
227,0429,신용산역,Sinyongsan,4호선,429,신용산역 4호선,서울 용산구 한강대로 지하 112,37.5296155628471,126.968215931799,0,H,한강로동,126.96910588830355,37.52814221077219
228,0431,동작역,Dongjak,4호선,431,동작역 4호선,서울 동작구 현충로 257,37.5028703671011,126.980268385443,1,H,사당2동,126.97925342785726,37.48875249863833
229,0432,총신대입구역,Chongshin Univ.,4호선,432,총신대입구역 4호선,서울 동작구 동작대로 지하 117,37.487553827819795,126.982199707405,0,H,사당2동,126.97925342785726,37.48875249863833
230,0433,사당역,Sadang,4호선,433,사당역 4호선,서울 동작구 동작대로 지하 3,37.47686326537271,126.981595139341,1,H,사당1동,126.97867156418748,37.48315533173558
